text,entities
khu V có độ ẩm không khí bao nhiêu,"[{""type"": ""AREA"", ""value"": ""khu V"", ""start"": 0, ""end"": 5}, {""type"": ""METRIC"", ""value"": ""độ ẩm không khí"", ""start"": 9, ""end"": 24}]"
Cho tôi thông tin về cây tiêu đen,"[{""type"": ""CROP"", ""value"": ""tiêu đen"", ""start"": 25, ""end"": 33}]"
Tắt đèn ở khu L,"[{""type"": ""DEVICE"", ""value"": ""đèn"", ""start"": 4, ""end"": 7}, {""type"": ""AREA"", ""value"": ""khu L"", ""start"": 10, ""end"": 15}]"
Cho tôi thông tin về cây ngô nếp,"[{""type"": ""CROP"", ""value"": ""ngô nếp"", ""start"": 25, ""end"": 32}]"
nhiệt độ không khí ở khu X,"[{""type"": ""METRIC"", ""value"": ""nhiệt độ không khí"", ""start"": 0, ""end"": 18}, {""type"": ""AREA"", ""value"": ""khu X"", ""start"": 21, ""end"": 26}]"
nhiệt độ đất vườn bưởi đang là bao nhiêu,"[{""type"": ""METRIC"", ""value"": ""nhiệt độ đất"", ""start"": 0, ""end"": 12}, {""type"": ""AREA"", ""value"": ""vườn bưởi"", ""start"": 13, ""end"": 22}]"
Cho tôi thông tin về nguồn gốc của cây rau ngót,"[{""type"": ""CROP"", ""value"": ""rau ngót"", ""start"": 39, ""end"": 47}]"
Bật bơm nước trong 20 phút,"[{""type"": ""DEVICE"", ""value"": ""bơm nước"", ""start"": 4, ""end"": 12}, {""type"": ""DURATION"", ""value"": ""20 phút"", ""start"": 19, ""end"": 26}]"
Bệnh vàng lá ở mướp đắng xử lý như thế nào,"[{""type"": ""CROP"", ""value"": ""mướp đắng"", ""start"": 15, ""end"": 24}]"
Bệnh phấn trắng ở đậu nành xử lý như thế nào,"[{""type"": ""CROP"", ""value"": ""đậu nành"", ""start"": 18, ""end"": 26}]"
Cách phòng trừ sâu hại chính cho cây hoa cúc,"[{""type"": ""CROP"", ""value"": ""hoa cúc"", ""start"": 37, ""end"": 44}]"
Bệnh hại ở mía đường xử lý như thế nào,"[{""type"": ""CROP"", ""value"": ""mía đường"", ""start"": 11, ""end"": 20}]"
cường độ ánh sáng của khu G,"[{""type"": ""METRIC"", ""value"": ""cường độ ánh sáng"", ""start"": 0, ""end"": 17}, {""type"": ""AREA"", ""value"": ""khu G"", ""start"": 22, ""end"": 27}]"
Dấu hiệu của bí xanh thiếu chất dinh dưỡng,"[{""type"": ""CROP"", ""value"": ""bí xanh"", ""start"": 13, ""end"": 20}]"
Cách trồng củ dền,"[{""type"": ""CROP"", ""value"": ""củ dền"", ""start"": 11, ""end"": 17}]"
Bệnh thối rễ ở na xử lý như thế nào,"[{""type"": ""CROP"", ""value"": ""na"", ""start"": 15, ""end"": 17}]"
nhiệt độ đất khu S đang là bao nhiêu,"[{""type"": ""METRIC"", ""value"": ""nhiệt độ đất"", ""start"": 0, ""end"": 12}, {""type"": ""AREA"", ""value"": ""khu S"", ""start"": 13, ""end"": 18}]"
Bật đèn chiếu sáng khu 4 2 giờ,"[{""type"": ""DEVICE"", ""value"": ""đèn chiếu sáng"", ""start"": 4, ""end"": 18}, {""type"": ""AREA"", ""value"": ""khu 4"", ""start"": 19, ""end"": 24}, {""type"": ""DURATION"", ""value"": ""2 giờ"", ""start"": 25, ""end"": 30}]"
Dấu hiệu của bắp thiếu đạm,"[{""type"": ""CROP"", ""value"": ""bắp"", ""start"": 13, ""end"": 16}]"
Tắt hệ thống tưới khu T sau 15 phút,"[{""type"": ""DEVICE"", ""value"": ""hệ thống tưới"", ""start"": 4, ""end"": 17}, {""type"": ""AREA"", ""value"": ""khu T"", ""start"": 18, ""end"": 23}, {""type"": ""DURATION"", ""value"": ""15 phút"", ""start"": 28, ""end"": 35}]"
Tắt máy bơm ở khu 3,"[{""type"": ""DEVICE"", ""value"": ""máy bơm"", ""start"": 4, ""end"": 11}, {""type"": ""AREA"", ""value"": ""khu 3"", ""start"": 14, ""end"": 19}]"
Tắt bóng đèn khu X sau 1 giờ,"[{""type"": ""DEVICE"", ""value"": ""bóng đèn"", ""start"": 4, ""end"": 12}, {""type"": ""AREA"", ""value"": ""khu X"", ""start"": 13, ""end"": 18}, {""type"": ""DURATION"", ""value"": ""1 giờ"", ""start"": 23, ""end"": 28}]"
Sâu đục thân ở chè Ô Long xử lý như thế nào,"[{""type"": ""CROP"", ""value"": ""chè Ô Long"", ""start"": 15, ""end"": 25}]"
Cho tôi thông tin về nguồn gốc của cây dưa lưới,"[{""type"": ""CROP"", ""value"": ""dưa lưới"", ""start"": 39, ""end"": 47}]"
nhiệt độ không khí của khu E,"[{""type"": ""METRIC"", ""value"": ""nhiệt độ không khí"", ""start"": 0, ""end"": 18}, {""type"": ""AREA"", ""value"": ""khu E"", ""start"": 23, ""end"": 28}]"
Bọ trích ở mướp đắng xử lý như thế nào,"[{""type"": ""CROP"", ""value"": ""mướp đắng"", ""start"": 11, ""end"": 20}]"
"lux khu I cao quá, tắt tưới","[{""type"": ""METRIC"", ""value"": ""lux"", ""start"": 0, ""end"": 3}, {""type"": ""AREA"", ""value"": ""khu I"", ""start"": 4, ""end"": 9}, {""type"": ""DEVICE"", ""value"": ""tưới"", ""start"": 23, ""end"": 27}]"
Bệnh thối rễ ở ớt hiểm xử lý như thế nào,"[{""type"": ""CROP"", ""value"": ""ớt hiểm"", ""start"": 15, ""end"": 22}]"
Bọ trích ở nghệ xử lý như thế nào,"[{""type"": ""CROP"", ""value"": ""nghệ"", ""start"": 11, ""end"": 15}]"
Dấu hiệu của bưởi thiếu đạm,"[{""type"": ""CROP"", ""value"": ""bưởi"", ""start"": 13, ""end"": 17}]"
Đất trồng phù hợp cho cây dừa,"[{""type"": ""CROP"", ""value"": ""dừa"", ""start"": 26, ""end"": 29}]"
Bệnh vàng lá ở cải bó xôi xử lý như thế nào,"[{""type"": ""CROP"", ""value"": ""cải bó xôi"", ""start"": 15, ""end"": 25}]"
Chi phí tháng 7 là bao nhiêu,"[{""type"": ""DATE"", ""value"": ""tháng 7"", ""start"": 8, ""end"": 15}]"
ánh sáng ở khu B,"[{""type"": ""METRIC"", ""value"": ""ánh sáng"", ""start"": 0, ""end"": 8}, {""type"": ""AREA"", ""value"": ""khu B"", ""start"": 11, ""end"": 16}]"
"cường độ ánh sáng khu T cao quá, tắt bơm","[{""type"": ""METRIC"", ""value"": ""cường độ ánh sáng"", ""start"": 0, ""end"": 17}, {""type"": ""AREA"", ""value"": ""khu T"", ""start"": 18, ""end"": 23}, {""type"": ""DEVICE"", ""value"": ""bơm"", ""start"": 37, ""end"": 40}]"
Bệnh hại ở đậu xử lý như thế nào,"[{""type"": ""CROP"", ""value"": ""đậu"", ""start"": 11, ""end"": 14}]"
chuối tây cần bón phân gì,"[{""type"": ""CROP"", ""value"": ""chuối tây"", ""start"": 0, ""end"": 9}]"
độ ẩm đất của khu V hiện tại,"[{""type"": ""METRIC"", ""value"": ""độ ẩm đất"", ""start"": 0, ""end"": 9}, {""type"": ""AREA"", ""value"": ""khu V"", ""start"": 14, ""end"": 19}]"
Bật máy tưới khu Z 5 giờ,"[{""type"": ""DEVICE"", ""value"": ""máy tưới"", ""start"": 4, ""end"": 12}, {""type"": ""AREA"", ""value"": ""khu Z"", ""start"": 13, ""end"": 18}, {""type"": ""DURATION"", ""value"": ""5 giờ"", ""start"": 19, ""end"": 24}]"
Bọ trích ở cao su xử lý như thế nào,"[{""type"": ""CROP"", ""value"": ""cao su"", ""start"": 11, ""end"": 17}]"
Cho tôi thông tin về nguồn gốc của cây mít ruột đỏ,"[{""type"": ""CROP"", ""value"": ""mít ruột đỏ"", ""start"": 39, ""end"": 50}]"
khu P có nhiệt độ không khí bao nhiêu,"[{""type"": ""AREA"", ""value"": ""khu P"", ""start"": 0, ""end"": 5}, {""type"": ""METRIC"", ""value"": ""nhiệt độ không khí"", ""start"": 9, ""end"": 27}]"
Dấu hiệu của chuối tây thiếu đạm,"[{""type"": ""CROP"", ""value"": ""chuối tây"", ""start"": 13, ""end"": 22}]"
khu T có độ ẩm bao nhiêu,"[{""type"": ""AREA"", ""value"": ""khu T"", ""start"": 0, ""end"": 5}, {""type"": ""METRIC"", ""value"": ""độ ẩm"", ""start"": 9, ""end"": 14}]"
Cách trồng nấm hương,"[{""type"": ""CROP"", ""value"": ""nấm hương"", ""start"": 11, ""end"": 20}]"
Bệnh thối rễ ở cam Vinh xử lý như thế nào,"[{""type"": ""CROP"", ""value"": ""cam Vinh"", ""start"": 15, ""end"": 23}]"
húng quế cần bón phân gì,"[{""type"": ""CROP"", ""value"": ""húng quế"", ""start"": 0, ""end"": 8}]"
Tổng doanh thu quý 1,"[{""type"": ""DATE"", ""value"": ""quý 1"", ""start"": 15, ""end"": 20}]"
Thu hoạch sầu riêng Ri6 khi nào,"[{""type"": ""CROP"", ""value"": ""sầu riêng Ri6"", ""start"": 10, ""end"": 23}]"
Dấu hiệu của hồng xiêm thiếu chất dinh dưỡng,"[{""type"": ""CROP"", ""value"": ""hồng xiêm"", ""start"": 13, ""end"": 22}]"
Dấu hiệu của cà pháo thiếu kali,"[{""type"": ""CROP"", ""value"": ""cà pháo"", ""start"": 13, ""end"": 20}]"
Kỹ thuật chăm sóc măng cụt,"[{""type"": ""CROP"", ""value"": ""măng cụt"", ""start"": 18, ""end"": 26}]"
Bệnh phấn trắng ở lúa IR 50404 xử lý như thế nào,"[{""type"": ""CROP"", ""value"": ""lúa IR 50404"", ""start"": 18, ""end"": 30}]"
ánh sáng khu Z đang là bao nhiêu,"[{""type"": ""METRIC"", ""value"": ""ánh sáng"", ""start"": 0, ""end"": 8}, {""type"": ""AREA"", ""value"": ""khu Z"", ""start"": 9, ""end"": 14}]"
Cách trồng nấm,"[{""type"": ""CROP"", ""value"": ""nấm"", ""start"": 11, ""end"": 14}]"
Tắt bơm nước ở khu W,"[{""type"": ""DEVICE"", ""value"": ""bơm nước"", ""start"": 4, ""end"": 12}, {""type"": ""AREA"", ""value"": ""khu W"", ""start"": 15, ""end"": 20}]"
Bọ trích ở đậu Hà Lan xử lý như thế nào,"[{""type"": ""CROP"", ""value"": ""đậu Hà Lan"", ""start"": 11, ""end"": 21}]"
cải cúc bị bệnh gì,"[{""type"": ""CROP"", ""value"": ""cải cúc"", ""start"": 0, ""end"": 7}]"
Thông tin về giống khóm,"[{""type"": ""CROP"", ""value"": ""khóm"", ""start"": 19, ""end"": 23}]"
Dấu hiệu của mè thiếu chất dinh dưỡng,"[{""type"": ""CROP"", ""value"": ""mè"", ""start"": 13, ""end"": 15}]"
Bật bơm ở khu 2 trong 5 giờ,"[{""type"": ""DEVICE"", ""value"": ""bơm"", ""start"": 4, ""end"": 7}, {""type"": ""AREA"", ""value"": ""khu 2"", ""start"": 10, ""end"": 15}, {""type"": ""DURATION"", ""value"": ""5 giờ"", ""start"": 22, ""end"": 27}]"
Bật bơm nước khu Q 2 giờ,"[{""type"": ""DEVICE"", ""value"": ""bơm nước"", ""start"": 4, ""end"": 12}, {""type"": ""AREA"", ""value"": ""khu Q"", ""start"": 13, ""end"": 18}, {""type"": ""DURATION"", ""value"": ""2 giờ"", ""start"": 19, ""end"": 24}]"
Tưới 10 phút,"[{""type"": ""DURATION"", ""value"": ""10 phút"", ""start"": 5, ""end"": 12}]"
Dấu hiệu của cải cúc thiếu kali,"[{""type"": ""CROP"", ""value"": ""cải cúc"", ""start"": 13, ""end"": 20}]"
Cách trồng khóm,"[{""type"": ""CROP"", ""value"": ""khóm"", ""start"": 11, ""end"": 15}]"
Chi phí năm nay,"[{""type"": ""DATE"", ""value"": ""năm nay"", ""start"": 8, ""end"": 15}]"
Tổng doanh thu quý 4,"[{""type"": ""DATE"", ""value"": ""quý 4"", ""start"": 15, ""end"": 20}]"
Bọ trích ở bưởi da xanh xử lý như thế nào,"[{""type"": ""CROP"", ""value"": ""bưởi da xanh"", ""start"": 11, ""end"": 23}]"
ánh sáng khu L đang là bao nhiêu,"[{""type"": ""METRIC"", ""value"": ""ánh sáng"", ""start"": 0, ""end"": 8}, {""type"": ""AREA"", ""value"": ""khu L"", ""start"": 9, ""end"": 14}]"
Thông tin về giống ngô tím,"[{""type"": ""CROP"", ""value"": ""ngô tím"", ""start"": 19, ""end"": 26}]"
sầu riêng Ri6 cần bón phân gì,"[{""type"": ""CROP"", ""value"": ""sầu riêng Ri6"", ""start"": 0, ""end"": 13}]"
độ ẩm ở khu F,"[{""type"": ""METRIC"", ""value"": ""độ ẩm"", ""start"": 0, ""end"": 5}, {""type"": ""AREA"", ""value"": ""khu F"", ""start"": 8, ""end"": 13}]"
độ ẩm không khí khu D đang là bao nhiêu,"[{""type"": ""METRIC"", ""value"": ""độ ẩm không khí"", ""start"": 0, ""end"": 15}, {""type"": ""AREA"", ""value"": ""khu D"", ""start"": 16, ""end"": 21}]"
Thu hoạch vú sữa Lò Rèn khi nào,"[{""type"": ""CROP"", ""value"": ""vú sữa Lò Rèn"", ""start"": 10, ""end"": 23}]"
hành lá bị bệnh gì,"[{""type"": ""CROP"", ""value"": ""hành lá"", ""start"": 0, ""end"": 7}]"
Tắt bơm nước khu P sau 3 giờ,"[{""type"": ""DEVICE"", ""value"": ""bơm nước"", ""start"": 4, ""end"": 12}, {""type"": ""AREA"", ""value"": ""khu P"", ""start"": 13, ""end"": 18}, {""type"": ""DURATION"", ""value"": ""3 giờ"", ""start"": 23, ""end"": 28}]"
nhiệt độ của khu Z,"[{""type"": ""METRIC"", ""value"": ""nhiệt độ"", ""start"": 0, ""end"": 8}, {""type"": ""AREA"", ""value"": ""khu Z"", ""start"": 13, ""end"": 18}]"
Bật đèn chiếu sáng vườn cam 5 giờ,"[{""type"": ""DEVICE"", ""value"": ""đèn chiếu sáng"", ""start"": 4, ""end"": 18}, {""type"": ""AREA"", ""value"": ""vườn cam"", ""start"": 19, ""end"": 27}, {""type"": ""DURATION"", ""value"": ""5 giờ"", ""start"": 28, ""end"": 33}]"
Bật đèn khu E 10 phút,"[{""type"": ""DEVICE"", ""value"": ""đèn"", ""start"": 4, ""end"": 7}, {""type"": ""AREA"", ""value"": ""khu E"", ""start"": 8, ""end"": 13}, {""type"": ""DURATION"", ""value"": ""10 phút"", ""start"": 14, ""end"": 21}]"
Thông tin về giống điều,"[{""type"": ""CROP"", ""value"": ""điều"", ""start"": 19, ""end"": 23}]"
Dấu hiệu của quất thiếu đạm,"[{""type"": ""CROP"", ""value"": ""quất"", ""start"": 13, ""end"": 17}]"
Thông tin về giống lúa nếp,"[{""type"": ""CROP"", ""value"": ""lúa nếp"", ""start"": 19, ""end"": 26}]"
lux của khu B hiện tại,"[{""type"": ""METRIC"", ""value"": ""lux"", ""start"": 0, ""end"": 3}, {""type"": ""AREA"", ""value"": ""khu B"", ""start"": 8, ""end"": 13}]"
nhiệt độ không khí ở khu R,"[{""type"": ""METRIC"", ""value"": ""nhiệt độ không khí"", ""start"": 0, ""end"": 18}, {""type"": ""AREA"", ""value"": ""khu R"", ""start"": 21, ""end"": 26}]"
Bật đèn khu S 5 giờ,"[{""type"": ""DEVICE"", ""value"": ""đèn"", ""start"": 4, ""end"": 7}, {""type"": ""AREA"", ""value"": ""khu S"", ""start"": 8, ""end"": 13}, {""type"": ""DURATION"", ""value"": ""5 giờ"", ""start"": 14, ""end"": 19}]"
Dấu hiệu của đậu đũa thiếu đạm,"[{""type"": ""CROP"", ""value"": ""đậu đũa"", ""start"": 13, ""end"": 20}]"
Cho tôi thông tin về nguồn gốc của cây nấm kim châm,"[{""type"": ""CROP"", ""value"": ""nấm kim châm"", ""start"": 39, ""end"": 51}]"
Bật bơm nước ở khu M trong 60 phút,"[{""type"": ""DEVICE"", ""value"": ""bơm nước"", ""start"": 4, ""end"": 12}, {""type"": ""AREA"", ""value"": ""khu M"", ""start"": 15, ""end"": 20}, {""type"": ""DURATION"", ""value"": ""60 phút"", ""start"": 27, ""end"": 34}]"
Bệnh phấn trắng ở bầu xử lý như thế nào,"[{""type"": ""CROP"", ""value"": ""bầu"", ""start"": 18, ""end"": 21}]"
Tổng doanh thu tháng 11,"[{""type"": ""DATE"", ""value"": ""tháng 11"", ""start"": 15, ""end"": 23}]"
Bệnh loét ở đu đủ xử lý như thế nào,"[{""type"": ""CROP"", ""value"": ""đu đủ"", ""start"": 12, ""end"": 17}]"
Bệnh loét ở thanh long ruột đỏ xử lý như thế nào,"[{""type"": ""CROP"", ""value"": ""thanh long ruột đỏ"", ""start"": 12, ""end"": 30}]"
Tắt đèn khu Z sau 1 ngày,"[{""type"": ""DEVICE"", ""value"": ""đèn"", ""start"": 4, ""end"": 7}, {""type"": ""AREA"", ""value"": ""khu Z"", ""start"": 8, ""end"": 13}, {""type"": ""DURATION"", ""value"": ""1 ngày"", ""start"": 18, ""end"": 24}]"
Cho tôi thông tin về cây chè Thái Nguyên,"[{""type"": ""CROP"", ""value"": ""chè Thái Nguyên"", ""start"": 25, ""end"": 40}]"
Bọ trích ở sầu riêng Musang King xử lý như thế nào,"[{""type"": ""CROP"", ""value"": ""sầu riêng Musang King"", ""start"": 11, ""end"": 32}]"
Thu hoạch chanh không hạt khi nào,"[{""type"": ""CROP"", ""value"": ""chanh không hạt"", ""start"": 10, ""end"": 25}]"
Bật máy tưới khu S 2 giờ,"[{""type"": ""DEVICE"", ""value"": ""máy tưới"", ""start"": 4, ""end"": 12}, {""type"": ""AREA"", ""value"": ""khu S"", ""start"": 13, ""end"": 18}, {""type"": ""DURATION"", ""value"": ""2 giờ"", ""start"": 19, ""end"": 24}]"
Đất trồng phù hợp cho cây dừa xiêm,"[{""type"": ""CROP"", ""value"": ""dừa xiêm"", ""start"": 26, ""end"": 34}]"
Bệnh hại ở nhãn xuồng cơm vàng xử lý như thế nào,"[{""type"": ""CROP"", ""value"": ""nhãn xuồng cơm vàng"", ""start"": 11, ""end"": 30}]"
Cho tôi thông tin về cây mía,"[{""type"": ""CROP"", ""value"": ""mía"", ""start"": 25, ""end"": 28}]"
Tôi muốn biết về giống hành lá,"[{""type"": ""CROP"", ""value"": ""hành lá"", ""start"": 23, ""end"": 30}]"
Chi phí tháng 3,"[{""type"": ""DATE"", ""value"": ""tháng 3"", ""start"": 8, ""end"": 15}]"
Bật tưới ở khu L trong nửa tiếng,"[{""type"": ""DEVICE"", ""value"": ""tưới"", ""start"": 4, ""end"": 8}, {""type"": ""AREA"", ""value"": ""khu L"", ""start"": 11, ""end"": 16}, {""type"": ""DURATION"", ""value"": ""nửa tiếng"", ""start"": 23, ""end"": 32}]"
Bọ trích ở tía tô xử lý như thế nào,"[{""type"": ""CROP"", ""value"": ""tía tô"", ""start"": 11, ""end"": 17}]"
Cho tôi thông tin về cây măng cụt,"[{""type"": ""CROP"", ""value"": ""măng cụt"", ""start"": 25, ""end"": 33}]"
Chi phí tháng 9 là bao nhiêu,"[{""type"": ""DATE"", ""value"": ""tháng 9"", ""start"": 8, ""end"": 15}]"
Bật đèn ở khu X,"[{""type"": ""DEVICE"", ""value"": ""đèn"", ""start"": 4, ""end"": 7}, {""type"": ""AREA"", ""value"": ""khu X"", ""start"": 10, ""end"": 15}]"
Doanh thu tháng 6,"[{""type"": ""DATE"", ""value"": ""tháng 6"", ""start"": 10, ""end"": 17}]"
Bệnh hại ở nghệ xử lý như thế nào,"[{""type"": ""CROP"", ""value"": ""nghệ"", ""start"": 11, ""end"": 15}]"
Tôi muốn biết về giống húng chanh,"[{""type"": ""CROP"", ""value"": ""húng chanh"", ""start"": 23, ""end"": 33}]"
Bật đèn chiếu sáng khu G nửa tiếng,"[{""type"": ""DEVICE"", ""value"": ""đèn chiếu sáng"", ""start"": 4, ""end"": 18}, {""type"": ""AREA"", ""value"": ""khu G"", ""start"": 19, ""end"": 24}, {""type"": ""DURATION"", ""value"": ""nửa tiếng"", ""start"": 25, ""end"": 34}]"
Đất trồng phù hợp cho cây nghệ,"[{""type"": ""CROP"", ""value"": ""nghệ"", ""start"": 26, ""end"": 30}]"
Cách phòng trừ sâu hại chính cho cây thanh long,"[{""type"": ""CROP"", ""value"": ""thanh long"", ""start"": 37, ""end"": 47}]"
khu G có nhiệt độ không khí bao nhiêu,"[{""type"": ""AREA"", ""value"": ""khu G"", ""start"": 0, ""end"": 5}, {""type"": ""METRIC"", ""value"": ""nhiệt độ không khí"", ""start"": 9, ""end"": 27}]"
Bệnh thối rễ ở khoai tây xử lý như thế nào,"[{""type"": ""CROP"", ""value"": ""khoai tây"", ""start"": 15, ""end"": 24}]"
Bệnh phấn trắng ở chuối tây xử lý như thế nào,"[{""type"": ""CROP"", ""value"": ""chuối tây"", ""start"": 18, ""end"": 27}]"
Dấu hiệu của roi thiếu chất dinh dưỡng,"[{""type"": ""CROP"", ""value"": ""roi"", ""start"": 13, ""end"": 16}]"
khu M có nhiệt độ bao nhiêu,"[{""type"": ""AREA"", ""value"": ""khu M"", ""start"": 0, ""end"": 5}, {""type"": ""METRIC"", ""value"": ""nhiệt độ"", ""start"": 9, ""end"": 17}]"
Dấu hiệu của húng quế thiếu kali,"[{""type"": ""CROP"", ""value"": ""húng quế"", ""start"": 13, ""end"": 21}]"
Bật đèn ở khu O trong 15 phút,"[{""type"": ""DEVICE"", ""value"": ""đèn"", ""start"": 4, ""end"": 7}, {""type"": ""AREA"", ""value"": ""khu O"", ""start"": 10, ""end"": 15}, {""type"": ""DURATION"", ""value"": ""15 phút"", ""start"": 22, ""end"": 29}]"
Bật tưới khu Q 5 phút,"[{""type"": ""DEVICE"", ""value"": ""tưới"", ""start"": 4, ""end"": 8}, {""type"": ""AREA"", ""value"": ""khu Q"", ""start"": 9, ""end"": 14}, {""type"": ""DURATION"", ""value"": ""5 phút"", ""start"": 15, ""end"": 21}]"
ánh sáng ở khu S,"[{""type"": ""METRIC"", ""value"": ""ánh sáng"", ""start"": 0, ""end"": 8}, {""type"": ""AREA"", ""value"": ""khu S"", ""start"": 11, ""end"": 16}]"
Bật tưới ở khu 2 trong 60 phút,"[{""type"": ""DEVICE"", ""value"": ""tưới"", ""start"": 4, ""end"": 8}, {""type"": ""AREA"", ""value"": ""khu 2"", ""start"": 11, ""end"": 16}, {""type"": ""DURATION"", ""value"": ""60 phút"", ""start"": 23, ""end"": 30}]"
Bệnh hại ở cao su xử lý như thế nào,"[{""type"": ""CROP"", ""value"": ""cao su"", ""start"": 11, ""end"": 17}]"
nhiệt độ ở khu J,"[{""type"": ""METRIC"", ""value"": ""nhiệt độ"", ""start"": 0, ""end"": 8}, {""type"": ""AREA"", ""value"": ""khu J"", ""start"": 11, ""end"": 16}]"
